datetime,log_type,item,amount,change_detail,balance_before,balance_after,inventory_after,item_stock_after
2025-04-03 09:55:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 87, ""100"": 64, ""50"": 92, ""10"": 76, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 4, ""Orange"": 3, ""Cocoa"": 5, ""Monster"": 2}"
2025-04-03 11:55:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 114, ""500"": 86, ""100"": 61, ""50"": 92, ""10"": 72, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 4, ""Orange"": 2, ""Cocoa"": 5, ""Monster"": 2}"
2025-04-03 13:26:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 115, ""500"": 85, ""100"": 58, ""50"": 92, ""10"": 70, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 4, ""Orange"": 2, ""Cocoa"": 4, ""Monster"": 2}"
2025-04-03 13:51:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 116, ""500"": 84, ""100"": 55, ""50"": 92, ""10"": 70, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 4, ""Orange"": 2, ""Cocoa"": 4, ""Monster"": 1}"
2025-04-03 16:14:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 116, ""500"": 85, ""100"": 55, ""50"": 92, ""10"": 70, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 4, ""Orange"": 2, ""Cocoa"": 4, ""Monster"": 1}"
2025-04-03 17:05:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 117, ""500"": 84, ""100"": 52, ""50"": 92, ""10"": 66, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 4, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 1}"
2025-04-03 17:43:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 83, ""100"": 49, ""50"": 91, ""10"": 65, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 1}"
2025-04-03 20:41:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 83, ""100"": 50, ""50"": 91, ""10"": 65, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 1}"
2025-04-03 20:59:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 119, ""500"": 82, ""100"": 47, ""50"": 90, ""10"": 62, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 1, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 1}"
2025-04-03 23:06:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 120, ""500"": 81, ""100"": 44, ""50"": 90, ""10"": 62, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 1, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 00:36:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 121, ""500"": 80, ""100"": 41, ""50"": 89, ""10"": 60, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 3, ""Cola"": 4, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 03:53:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 122, ""500"": 79, ""100"": 38, ""50"": 88, ""10"": 60, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 3, ""Cola"": 3, ""Orange"": 1, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 05:06:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 123, ""500"": 78, ""100"": 35, ""50"": 88, ""10"": 56, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 3, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 07:42:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 124, ""500"": 77, ""100"": 31, ""50"": 88, ""10"": 56, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 3, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 08:43:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 125, ""500"": 76, ""100"": 27, ""50"": 88, ""10"": 56, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 3, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 08:59:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 126, ""500"": 75, ""100"": 24, ""50"": 87, ""10"": 55, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 11:09:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 126, ""500"": 75, ""100"": 25, ""50"": 87, ""10"": 55, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 11:24:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 127, ""500"": 75, ""100"": 25, ""50"": 87, ""10"": 55, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 13:46:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 128, ""500"": 74, ""100"": 21, ""50"": 87, ""10"": 55, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 4, ""Monster"": 0}"
2025-04-04 14:41:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 129, ""500"": 73, ""100"": 18, ""50"": 87, ""10"": 53, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 3, ""Monster"": 0}"
2025-04-04 16:37:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 130, ""500"": 72, ""100"": 15, ""50"": 86, ""10"": 50, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 0, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 3, ""Monster"": 0}"
2025-04-04 18:58:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 131, ""500"": 71, ""100"": 12, ""50"": 85, ""10"": 49, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 0, ""Coffee"": 1, ""Cider"": 1, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 3, ""Monster"": 0}"
2025-04-04 20:02:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 132, ""500"": 71, ""100"": 12, ""50"": 85, ""10"": 49, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 0, ""Coffee"": 1, ""Cider"": 1, ""Cola"": 3, ""Orange"": 0, ""Cocoa"": 3, ""Monster"": 0}"
2025-04-04 21:27:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 00:04:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 96, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 02:53:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 93, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 04:37:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 90, ""50"": 99, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 06:18:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 87, ""50"": 98, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 09:24:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 10:25:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 99, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 12:29:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 98, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 15:34:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 91, ""50"": 97, ""10"": 99, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-05 16:40:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 88, ""50"": 97, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-04-05 18:28:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 95, ""100"": 85, ""50"": 96, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-04-05 19:53:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 94, ""100"": 82, ""50"": 95, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 3, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-04-05 20:23:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 93, ""100"": 79, ""50"": 95, ""10"": 87, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 3, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 5}"
2025-04-05 20:53:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 92, ""100"": 75, ""50"": 95, ""10"": 87, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 5}"
2025-04-05 23:20:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 91, ""100"": 71, ""50"": 95, ""10"": 87, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 5}"
2025-04-06 02:11:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 90, ""100"": 68, ""50"": 95, ""10"": 87, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 04:03:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 89, ""100"": 65, ""50"": 94, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 06:48:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 89, ""100"": 66, ""50"": 94, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 08:55:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 88, ""100"": 63, ""50"": 93, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 2, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 10:49:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 87, ""100"": 60, ""50"": 92, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 1, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 11:51:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 114, ""500"": 86, ""100"": 57, ""50"": 91, ""10"": 84, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 1, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 13:18:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 115, ""500"": 85, ""100"": 53, ""50"": 91, ""10"": 84, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 1, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 15:12:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 116, ""500"": 84, ""100"": 50, ""50"": 90, ""10"": 81, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 2, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 1, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 16:58:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 117, ""500"": 83, ""100"": 47, ""50"": 89, ""10"": 81, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 2, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 0, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-04-06 19:46:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 82, ""100"": 44, ""50"": 89, ""10"": 81, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 2, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 0, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 3}"
2025-04-06 21:15:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 119, ""500"": 81, ""100"": 40, ""50"": 89, ""10"": 81, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 2, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 0, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 3}"
2025-04-06 22:44:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 120, ""500"": 80, ""100"": 37, ""50"": 88, ""10"": 78, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 0, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 3}"
2025-04-06 22:59:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 121, ""500"": 79, ""100"": 34, ""50"": 88, ""10"": 74, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 4, ""Monster"": 3}"
2025-04-07 01:31:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 122, ""500"": 78, ""100"": 30, ""50"": 88, ""10"": 74, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 4, ""Monster"": 3}"
2025-04-07 02:38:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 123, ""500"": 78, ""100"": 30, ""50"": 88, ""10"": 74, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 4, ""Monster"": 3}"
2025-04-07 04:47:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-07 07:41:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 96, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-07 09:44:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 93, ""50"": 99, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-07 12:04:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 98, ""100"": 93, ""50"": 99, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-07 15:13:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 97, ""100"": 89, ""50"": 99, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-07 16:19:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 98, ""100"": 89, ""50"": 99, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-04-07 18:18:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 97, ""100"": 86, ""50"": 99, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-04-07 21:29:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 96, ""100"": 82, ""50"": 99, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-04-07 23:00:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 95, ""100"": 79, ""50"": 98, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-04-08 00:56:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 95, ""100"": 79, ""50"": 98, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-04-08 01:44:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 94, ""100"": 76, ""50"": 98, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 3}"
2025-04-08 04:25:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 93, ""100"": 73, ""50"": 98, ""10"": 92, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 3}"
2025-04-08 06:37:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 92, ""100"": 70, ""50"": 98, ""10"": 92, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 2}"
